Label,Total_Energy_kWh,Holiday
2018/2/27-11,1.1,False
2018/2/27-12,7.830000000000001,False
2018/2/27-13,10.63,False
2018/2/27-15,3.71,False
2018/3/16-14,6.5200000000000005,False
2018/3/16-15,0.37,False
2018/3/16-17,2.93,False
2018/3/16-18,4.97,False
2018/3/16-19,6.11,False
2018/3/16-20,7.09,False
2018/3/16-21,6.05,False
2018/3/16-22,0.28,False
2018/3/17-11,2.74,False
2018/3/17-12,11.51,False
2018/3/17-13,9.030000000000001,False
2018/3/17-14,13.32,False
2018/3/17-15,inf,False
2018/3/17-16,8.46,False
2018/3/17-17,12.52,False
2018/3/17-18,6.01,False
2018/3/18-1,4.17,True
2018/3/18-2,1.91,True
2018/3/18-8,5.22,True
2018/3/18-9,5.91,True
2018/3/18-10,2.92,True
2018/3/18-11,12.47,True
2018/3/18-12,9.57,True
2018/3/18-13,13.290000000000001,True
2018/3/18-14,12.160000000000002,True
2018/3/18-15,5.68,True
2018/3/18-16,4.69,True
2018/3/18-17,1.95,True
2018/3/18-18,4.96,True
2018/3/18-19,4.17,True
2018/3/18-20,0.65,True
2018/3/19-6,1.82,False
2018/3/19-7,5.75,False
2018/3/19-8,5.75,False
2018/3/19-9,5.75,False
2018/3/19-10,7.970000000000001,False
2018/3/19-11,14.54,False
2018/3/19-12,5.83,False
2018/3/19-13,11.280000000000001,False
2018/3/19-14,5.82,False
2018/3/19-15,3.47,False
2018/3/19-16,5.27,False
2018/3/19-17,5.3999999999999995,False
2018/3/19-18,3.32,False
2018/3/19-19,6.42,False
2018/3/19-20,9.440000000000001,False
2018/3/19-21,4.67,False
2018/3/19-22,1.95,False
2018/3/19-23,1.14,False
2018/3/20-6,3.38,False
2018/3/20-7,2.53,False
2018/4/8-12,4.42,True
2018/4/8-13,9.5,True
2018/4/8-14,18.16,True
2018/4/8-15,17.150000000000002,True
2018/4/8-16,2.6100000000000003,True
2018/4/8-17,3.79,True
2018/4/8-18,0.49,True
2018/4/9-7,0.6,False
2018/4/9-8,13.73,False
2018/4/9-9,8.879999999999999,False
2018/4/9-10,4.41,False
2018/4/9-11,2.14,False
2018/4/9-12,4.58,False
2018/4/9-13,3.67,False
2018/4/9-14,5.9,False
2018/4/9-15,4.07,False
2018/4/9-16,7.25,False
2018/4/9-17,7.85,False
2018/4/9-18,3.42,False
2018/3/22-18,25.81,False
2018/4/9-20,2.81,False
2018/4/9-21,4.32,False
2018/4/9-22,4.32,False
2018/4/9-23,4.32,False
2018/4/10-7,6.65,False
2018/4/10-8,13.750000000000002,False
2018/4/10-9,18.36,False
2018/3/26-13,5.970000000000001,False
2018/3/26-14,10.0,False
2018/3/26-15,10.51,False
2018/4/4-17,11.45,False
2018/4/4-18,14.760000000000002,False
2018/4/4-19,10.490000000000002,False
2018/4/4-20,3.35,False
2018/4/10-10,12.100000000000001,False
2018/4/10-11,11.56,False
2018/4/10-12,inf,False
2018/4/10-13,7.99,False
2018/4/10-14,19.71,False
2018/4/10-15,19.97,False
2018/4/10-16,10.58,False
2018/4/10-17,17.4,False
2018/4/10-18,19.880000000000003,False
2018/4/10-19,17.17,False
2018/4/10-20,10.379999999999999,False
2018/4/10-21,10.379999999999999,False
2018/4/10-22,4.930000000000001,False
2018/3/31-13,8.12,False
2018/3/31-14,4.53,False
2018/4/11-6,3.08,False
2018/4/11-7,7.25,False
2018/4/11-8,4.739999999999999,False
2018/4/11-9,10.4,False
2018/4/11-10,8.21,False
2018/4/11-11,1.65,False
2018/4/11-12,7.12,False
2018/4/11-13,7.2,False
2018/4/11-14,11.959999999999999,False
2018/4/14-10,13.32,False
2018/4/14-11,12.360000000000001,False
2018/3/26-16,9.96,False
2018/3/26-17,3.0300000000000002,False
2018/3/31-15,6.250000000000001,False
2018/3/31-16,14.739999999999998,False
2018/3/22-19,18.29,False
2018/4/14-12,9.419999999999998,False
2018/3/31-17,10.38,False
2018/3/22-20,2.52,False
2018/4/14-13,19.93,False
2018/4/5-6,2.22,False
2018/4/5-7,11.37,False
2018/4/5-8,12.19,False
2018/4/5-9,12.62,False
2018/4/5-10,16.63,False
2018/4/5-11,26.34,False
2018/4/5-12,25.540000000000003,False
2018/4/5-13,17.52,False
2018/3/26-18,4.8,False
2018/3/26-19,8.48,False
2018/4/14-14,17.73,False
2018/4/14-15,8.93,False
2018/4/14-16,10.08,False
2018/4/14-17,10.879999999999999,False
2018/4/14-18,12.15,False
2018/4/14-19,36.19,False
2018/4/14-20,27.37,False
2018/4/14-21,17.12,False
2018/4/14-22,7.87,False
2018/4/14-23,3.74,False
2018/4/15-6,9.46,True
2018/4/15-9,5.23,True
2018/4/15-10,6.82,True
2018/4/15-11,5.23,True
2018/4/15-12,8.16,True
2018/4/15-13,12.88,True
2018/4/15-14,18.36,True
2018/4/15-15,20.410000000000004,True
2018/4/15-16,19.18,True
2018/4/15-17,10.8,True
2018/4/17-8,4.48,False
2018/4/17-9,10.23,False
2018/4/17-10,9.32,False
2018/4/15-18,6.91,True
2018/4/15-19,7.23,True
2018/4/15-20,7.930000000000001,True
2018/4/15-21,7.930000000000001,True
2018/4/15-22,5.78,True
2018/4/16-8,6.409999999999999,False
2018/4/16-9,17.889999999999997,False
2018/4/16-10,18.88,False
2018/4/16-11,7.5,False
2018/4/16-12,8.49,False
2018/4/16-13,8.08,False
2018/4/16-14,3.96,False
2018/4/16-15,0.59,False
2018/4/16-16,5.89,False
2018/4/16-17,6.24,False
2018/4/16-18,8.43,False
2018/4/16-19,1.35,False
2018/4/17-7,1.65,False
2018/3/31-18,12.14,False
2018/3/26-20,4.53,False
2018/3/26-21,4.53,False
2018/3/26-22,1.24,False
2018/4/5-14,15.55,False
2018/4/17-11,8.2,False
2018/4/17-12,7.569999999999999,False
2018/3/27-8,2.09,False
2018/3/27-9,4.43,False
2018/3/27-10,6.87,False
2018/3/27-11,5.18,False
2018/3/27-12,4.96,False
2018/3/27-13,4.8,False
2018/3/27-14,0.02,False
2018/3/27-16,6.640000000000001,False
2018/3/27-17,2.47,False
2018/3/28-6,1.97,False
2018/3/28-7,2.09,False
2018/3/28-8,0.5,False
2018/3/28-9,5.07,False
2018/3/28-10,11.62,False
2018/3/28-11,7.11,False
2018/3/28-12,2.66,False
2018/3/28-14,5.03,False
2018/3/28-15,6.1,False
2018/3/28-16,0.54,False
2018/3/28-17,3.26,False
2018/3/28-18,6.2,False
2018/3/28-19,12.129999999999999,False
2018/3/28-20,14.379999999999999,False
2018/3/28-21,9.08,False
2018/3/29-10,0.23,False
2018/3/29-11,2.33,False
2018/3/29-12,6.33,False
2018/3/29-13,3.7,False
2018/3/29-14,7.8500000000000005,False
2018/3/29-15,8.660000000000002,False
2018/3/29-16,3.7800000000000002,False
2018/3/29-17,4.53,False
2018/3/29-18,7.01,False
2018/3/29-19,6.6,False
2018/3/29-20,6.17,False
2018/3/29-21,0.84,False
2018/3/30-6,2.98,False
2018/3/30-7,2.98,False
2018/3/30-8,0.74,False
2018/3/30-9,0.89,False
2018/3/30-10,4.71,False
2018/3/30-11,9.08,False
2018/3/30-12,8.34,False
2018/3/30-13,8.09,False
2018/3/30-14,6.66,False
2018/3/30-15,0.32,False
2018/3/30-16,3.46,False
2018/3/30-17,8.53,False
2018/3/30-18,5.93,False
2018/3/30-19,3.9400000000000004,False
2018/3/30-20,12.889999999999999,False
2018/3/30-21,5.2,False
2018/3/30-22,5.2,False
2018/3/30-23,5.13,False
2018/3/31-10,7.58,False
2018/3/31-11,3.68,False
2018/3/31-12,3.6,False
2018/3/31-19,8.99,False
2018/4/11-15,5.16,False
2018/4/11-16,3.17,False
2018/4/11-17,2.12,False
2018/3/23-6,3.63,False
2018/3/23-7,3.21,False
2018/3/23-9,8.21,False
2018/3/23-10,14.4,False
2018/3/23-11,12.01,False
2018/3/23-12,13.79,False
2018/3/23-13,13.55,False
2018/3/23-14,15.799999999999997,False
2018/3/23-15,6.9,False
2018/3/23-16,6.15,False
2018/3/23-17,3.4000000000000004,False
2018/3/23-18,8.719999999999999,False
2018/3/23-19,26.509999999999998,False
2018/3/23-20,21.550000000000004,False
2018/3/23-21,4.1,False
2018/3/24-5,2.46,False
2018/3/24-6,8.85,False
2018/3/24-7,8.62,False
2018/3/24-8,6.09,False
2018/3/24-9,6.09,False
2018/3/24-10,6.359999999999999,False
2018/3/24-11,8.09,False
2018/3/24-12,9.110000000000001,False
2018/3/24-13,11.29,False
2018/3/24-14,9.1,False
2018/4/17-13,6.609999999999999,False
2018/3/31-20,0.14,False
2018/3/24-15,10.159999999999998,False
2018/3/24-16,7.28,False
2018/3/24-17,0.42,False
2018/3/24-18,5.09,False
2018/3/25-8,2.03,True
2018/3/25-9,3.16,True
2018/3/25-10,1.92,True
2018/3/25-11,12.28,True
2018/3/25-12,21.33,True
2018/3/25-13,21.72,True
2018/3/25-14,17.21,True
2018/3/25-15,5.47,True
2018/3/25-16,5.47,True
2018/3/25-17,7.119999999999999,True
2018/3/25-18,10.68,True
2018/3/25-19,5.15,True
2018/3/26-8,0.84,False
2018/3/26-9,3.54,False
2018/3/26-10,4.53,False
2018/3/26-11,1.13,False
2018/3/26-12,3.58,False
2018/4/11-18,8.58,False
2018/4/11-19,7.58,False
2018/4/17-14,0.9299999999999999,False
2018/4/1-9,4.28,True
2018/4/1-10,0.57,True
2018/4/12-6,2.8,False
2018/4/12-7,3.27,False
2018/4/5-15,6.73,False
2018/4/5-16,3.8,False
2018/4/5-17,3.95,False
2018/4/5-18,8.280000000000001,False
2018/4/5-22,5.7,False
2018/4/5-23,4.89,False
2018/4/6-8,2.77,False
2018/4/6-9,7.61,False
2018/4/6-10,9.92,False
2018/4/6-11,5.71,False
2018/4/6-12,14.84,False
2018/4/6-13,15.290000000000001,False
2018/4/6-14,9.58,False
2018/4/6-15,1.38,False
2018/4/6-16,4.83,False
2018/4/6-17,7.209999999999999,False
2018/4/6-18,13.059999999999999,False
2018/4/6-19,16.159999999999997,False
2018/4/6-20,16.07,False
2018/4/6-21,10.77,False
2018/4/6-22,9.28,False
2018/4/6-23,0.18,False
2018/4/7-9,2.64,False
2018/4/7-10,1.74,False
2018/4/7-11,2.58,False
2018/4/7-12,6.6899999999999995,False
2018/4/7-13,19.92,False
2018/4/7-14,10.979999999999999,False
2018/4/7-15,5.0600000000000005,False
2018/4/7-16,2.33,False
2018/4/7-17,1.42,False
2018/4/7-18,6.11,False
2018/4/7-19,8.09,False
2018/4/7-20,12.89,False
2018/4/7-21,13.94,False
2018/4/7-22,10.5,False
2018/4/7-23,9.67,False
2018/4/8-7,1.56,True
2018/4/8-8,3.22,True
2018/4/8-9,1.92,True
2018/4/8-11,0.63,True
2018/4/17-15,8.2,False
2018/4/12-8,1.42,False
2018/4/12-9,21.080000000000002,False
2018/4/12-10,21.0,False
2018/4/1-11,5.97,True
2018/4/1-12,10.89,True
2018/4/1-13,11.46,True
2018/4/17-16,6.5600000000000005,False
2018/4/12-11,23.57,False
2018/4/12-12,9.64,False
2018/4/1-14,1.27,True
2018/4/12-13,3.15,False
2018/4/12-14,3.41,False
2018/4/12-15,0.8,False
2018/4/12-16,2.16,False
2018/4/12-17,6.550000000000001,False
2018/4/12-18,19.43,False
2018/4/12-19,13.07,False
2018/4/12-20,7.700000000000001,False
2018/4/12-21,8.600000000000001,False
2018/4/12-22,8.600000000000001,False
2018/4/12-23,5.609999999999999,False
2018/4/13-8,2.38,False
2018/4/13-9,9.53,False
2018/4/13-10,11.61,False
2018/4/13-11,9.610000000000001,False
2018/4/13-12,3.87,False
2018/4/13-13,6.09,False
2018/4/13-14,5.92,False
2018/4/13-15,13.7,False
2018/4/13-16,5.48,False
2018/4/13-17,4.19,False
2018/4/13-18,8.18,False
2018/4/13-19,12.17,False
2018/4/13-20,14.16,False
2018/4/13-21,3.1,False
2018/4/14-8,1.13,False
2018/4/14-9,11.27,False
2018/4/1-19,3.67,True
2018/4/1-20,4.58,True
2018/4/1-21,0.05,True
2018/4/17-17,4.21,False
2018/4/17-18,4.33,False
2018/4/2-7,3.14,False
2018/4/2-8,3.08,False
2018/4/2-11,3.0,False
2018/4/17-19,5.68,False
2018/4/2-12,0.83,False
2018/4/2-13,0.9299999999999999,False
2018/4/17-20,3.99,False
2018/4/17-21,5.09,False
2018/4/17-22,5.09,False
2018/4/17-23,5.31,False
2018/4/2-14,7.24,False
2018/4/2-15,4.85,False
2018/4/18-2,2.59,False
2018/4/18-3,1.63,False
2018/4/2-16,7.97,False
2018/4/2-17,2.14,False
2018/4/2-18,1.93,False
2018/4/2-19,3.3,False
2018/4/2-20,1.21,False
2018/4/3-6,1.36,False
2018/4/3-7,6.18,False
2018/4/3-8,12.36,False
2018/4/3-9,9.629999999999999,False
2018/4/3-10,5.85,False
2018/4/3-11,9.079999999999998,False
2018/4/3-12,1.5,False
2018/4/3-13,1.84,False
2018/4/3-14,0.15,False
2018/4/3-18,2.02,False
2018/4/3-19,16.3,False
2018/4/3-20,9.649999999999999,False
2018/4/4-6,3.17,False
2018/4/4-7,3.66,False
2018/4/4-9,4.12,False
2018/4/4-10,7.1,False
2018/4/4-11,6.23,False
2018/4/4-12,7.2,False
2018/4/4-13,10.56,False
2018/4/4-14,12.33,False
2018/4/4-15,14.959999999999999,False
2018/4/4-16,8.62,False
2018/4/18-6,3.08,False
2018/4/18-7,5.97,False
2018/4/18-8,6.300000000000001,False
2018/4/18-9,14.99,False
2018/4/18-10,13.11,False
2018/4/18-11,4.029999999999999,False
2018/4/18-13,2.75,False
2018/4/18-14,2.76,False
2018/4/18-15,3.53,False
2018/4/18-16,12.55,False
2018/4/18-17,5.970000000000001,False
2018/4/18-18,9.04,False
2018/4/18-19,11.24,False
2018/4/18-20,6.04,False
2018/4/18-21,4.59,False
2018/4/18-23,2.81,False
2018/4/19-8,4.53,False
2018/4/19-9,5.43,False
2018/4/19-10,5.33,False
2018/4/19-11,7.59,False
2018/4/19-12,13.219999999999999,False
2018/4/19-13,9.379999999999999,False
2018/4/19-14,8.91,False
2018/4/19-15,7.139999999999999,False
2018/4/19-16,2.01,False
2018/4/19-17,9.559999999999999,False
2018/4/19-18,11.63,False
2018/4/19-19,9.11,False
2018/4/19-20,0.95,False
2018/4/20-1,1.27,False
2018/4/20-2,2.54,False
2018/4/20-3,0.38,False
2018/4/20-7,8.36,False
2018/4/20-8,10.44,False
2018/4/20-9,10.690000000000001,False
2018/4/20-10,5.949999999999999,False
2018/4/20-11,3.16,False
2018/4/27-7,13.6,False
2018/4/27-8,27.08,False
2018/4/27-9,23.28,False
2018/5/5-17,12.69,False
2018/4/27-10,19.11,False
2018/5/5-18,7.8,False
2018/5/5-19,11.0,False
2018/5/5-20,6.71,False
2018/5/5-21,1.6,False
2018/5/8-7,9.5,False
2018/5/8-8,6.63,False
2018/4/27-11,21.520000000000003,False
2018/4/27-12,24.9,False
2018/5/6-4,1.3,True
2018/5/6-5,1.11,True
2018/5/8-9,7.7299999999999995,False
2018/5/8-10,8.129999999999999,False
2018/5/8-11,2.17,False
2018/4/27-13,23.07,False
2018/4/27-14,24.229999999999997,False
2018/4/27-15,22.689999999999998,False
2018/4/27-16,20.61,False
2018/4/27-17,30.490000000000002,False
2018/5/6-8,10.79,True
2018/5/6-9,18.71,True
2018/4/27-18,23.049999999999997,False
2018/4/27-19,19.54,False
2018/4/27-20,24.020000000000003,False
2018/4/27-21,21.939999999999998,False
2018/4/27-22,17.740000000000002,False
2018/4/27-23,11.66,False
2018/4/28-6,0.24,False
2018/4/28-8,2.99,False
2018/4/28-9,15.639999999999999,False
2018/4/28-10,13.48,False
2018/4/28-11,9.67,False
2018/4/28-12,16.16,False
2018/4/28-13,20.73,False
2018/4/28-14,11.05,False
2018/4/28-15,4.94,False
2018/4/28-16,7.31,False
2018/4/28-17,5.68,False
2018/4/28-18,10.34,False
2018/4/28-19,14.350000000000001,False
2018/4/28-20,8.26,False
2018/4/28-21,3.2,False
2018/4/28-22,1.62,False
2018/4/29-7,1.87,True
2018/4/29-8,3.26,True
2018/4/29-11,3.42,True
2018/4/29-12,12.11,True
2018/4/29-13,22.4,True
2018/4/29-14,23.159999999999993,True
2018/4/29-15,17.689999999999998,True
2018/4/20-12,5.819999999999999,False
2018/4/20-13,8.57,False
2018/5/3-9,14.780000000000001,False
2018/5/3-10,15.16,False
2018/5/3-11,17.3,False
2018/5/3-12,11.769999999999998,False
2018/4/29-16,5.08,True
2018/5/3-13,15.32,False
2018/5/3-14,7.61,False
2018/5/3-15,1.49,False
2018/5/3-16,3.04,False
2018/5/3-17,0.04,False
2018/5/3-18,2.64,False
2018/5/3-19,2.28,False
2018/5/4-6,3.2,False
2018/5/4-7,9.459999999999999,False
2018/5/4-8,9.31,False
2018/5/4-9,5.7,False
2018/5/4-10,13.04,False
2018/5/4-11,12.25,False
2018/5/4-12,11.989999999999998,False
2018/5/4-13,4.04,False
2018/5/4-14,9.03,False
2018/5/4-15,15.27,False
2018/5/4-16,9.120000000000001,False
2018/5/4-17,17.87,False
2018/5/4-18,14.709999999999999,False
2018/5/4-19,15.9,False
2018/5/4-20,12.53,False
2018/5/4-21,10.79,False
2018/5/4-22,6.97,False
2018/5/4-23,4.67,False
2018/5/5-6,6.77,False
2018/5/5-7,4.38,False
2018/5/5-9,3.51,False
2018/5/5-10,5.029999999999999,False
2018/5/5-11,11.25,False
2018/5/5-12,17.650000000000002,False
2018/5/5-13,12.73,False
2018/5/5-14,6.31,False
2018/5/5-15,3.88,False
2018/5/5-16,8.41,False
2018/5/11-7,9.37,False
2018/5/11-8,17.41,False
2018/5/11-9,12.739999999999998,False
2018/5/11-10,9.7,False
2018/5/11-11,6.1899999999999995,False
2018/4/29-17,5.49,True
2018/4/29-18,1.57,True
2018/5/8-13,0.24,False
2018/5/8-14,3.39,False
2018/4/30-7,3.05,False
2018/4/30-8,11.39,False
2018/4/30-9,16.39,False
2018/4/30-10,8.11,False
2018/4/30-11,3.77,False
2018/4/30-12,5.57,False
2018/4/30-13,1.1600000000000001,False
2018/4/30-14,6.469999999999999,False
2018/4/30-15,8.129999999999999,False
2018/4/30-16,6.619999999999999,False
2018/4/30-17,1.1,False
2018/4/30-18,3.41,False
2018/4/30-19,5.93,False
2018/4/30-20,5.52,False
2018/4/30-21,0.61,False
2018/4/30-22,4.6,False
2018/4/30-23,4.6,False
2018/5/1-6,1.75,False
2018/5/1-7,7.890000000000001,False
2018/5/1-8,12.670000000000002,False
2018/5/1-9,10.11,False
2018/5/1-10,12.57,False
2018/5/1-11,10.18,False
2018/5/1-12,5.8,False
2018/5/1-13,8.32,False
2018/5/1-14,5.91,False
2018/5/1-15,3.94,False
2018/5/1-16,1.6600000000000001,False
2018/5/1-17,6.37,False
2018/5/1-18,5.97,False
2018/5/1-19,5.97,False
2018/5/1-20,11.879999999999999,False
2018/5/1-21,10.21,False
2018/5/1-22,5.91,False
2018/5/1-23,0.35,False
2018/5/2-7,2.44,False
2018/5/2-8,10.100000000000001,False
2018/5/2-9,14.760000000000002,False
2018/5/2-10,12.98,False
2018/5/2-11,11.020000000000001,False
2018/5/2-12,7.52,False
2018/5/2-13,6.79,False
2018/5/2-14,9.66,False
2018/5/2-15,11.48,False
2018/5/2-16,6.0600000000000005,False
2018/5/2-17,1.26,False
2018/5/2-19,1.25,False
2018/5/2-20,5.13,False
2018/5/2-21,0.11,False
2018/5/3-7,5.25,False
2018/5/3-8,15.37,False
2018/5/8-15,10.0,False
2018/5/6-10,13.940000000000001,True
2018/5/6-11,14.920000000000002,True
2018/5/8-16,7.03,False
2018/4/20-14,14.47,False
2018/4/20-15,14.9,False
2018/4/20-16,3.9300000000000006,False
2018/5/6-12,13.840000000000002,True
2018/5/6-13,19.299999999999997,True
2018/5/8-17,3.39,False
2018/5/6-14,18.57,True
2018/5/6-15,5.75,True
2018/5/6-17,1.83,True
2018/5/6-18,10.93,True
2018/5/6-19,9.99,True
2018/5/6-20,2.21,True
2018/5/7-7,7.24,False
2018/5/7-8,12.6,False
2018/5/7-9,15.290000000000001,False
2018/5/7-10,12.83,False
2018/5/7-11,9.88,False
2018/5/7-12,15.500000000000002,False
2018/5/7-13,17.9,False
2018/5/7-14,15.540000000000001,False
2018/5/7-15,14.459999999999999,False
2018/5/7-16,14.069999999999999,False
2018/5/7-17,3.16,False
2018/5/7-18,2.54,False
2018/5/7-19,3.54,False
2018/5/7-20,0.97,False
2018/5/8-5,0.87,False
2018/5/8-6,7.04,False
2018/4/20-17,6.79,False
2018/4/20-18,4.32,False
2018/4/20-19,9.49,False
2018/4/20-20,9.28,False
2018/4/20-21,4.18,False
2018/4/21-8,0.65,False
2018/4/21-9,3.37,False
2018/4/21-10,2.06,False
2018/4/21-11,3.17,False
2018/4/21-12,3.92,False
2018/4/21-13,16.29,False
2018/4/21-14,8.3,False
2018/4/21-15,3.5999999999999996,False
2018/4/21-16,3.03,False
2018/4/21-17,8.639999999999999,False
2018/4/21-18,14.42,False
2018/4/21-19,12.429999999999998,False
2018/4/21-20,9.59,False
2018/5/8-18,3.4,False
2018/4/21-21,6.96,False
2018/4/21-22,6.96,False
2018/4/21-23,5.5,False
2018/4/22-8,1.89,True
2018/4/22-9,7.01,True
2018/4/22-10,5.15,True
2018/4/22-11,6.2,True
2018/4/22-12,20.990000000000002,True
2018/4/22-13,0.87,True
2018/4/22-14,4.37,True
2018/4/22-15,2.84,True
2018/4/22-16,6.53,True
2018/4/22-17,7.65,True
2018/4/22-18,11.75,True
2018/4/22-19,0.93,True
2018/4/23-1,1.72,False
2018/4/23-7,4.4399999999999995,False
2018/4/23-8,12.36,False
2018/4/23-9,9.81,False
2018/4/23-10,3.85,False
2018/4/23-11,4.37,False
2018/4/23-12,5.029999999999999,False
2018/4/23-13,5.4,False
2018/4/23-14,7.6899999999999995,False
2018/4/23-15,0.89,False
2018/4/23-16,2.79,False
2018/5/11-12,11.969999999999999,False
2018/5/11-13,15.979999999999999,False
2018/5/11-14,13.64,False
2018/5/11-15,10.75,False
2018/5/11-16,7.42,False
2018/5/8-19,1.42,False
2018/5/8-21,4.31,False
2018/5/9-6,0.13,False
2018/5/9-7,7.7299999999999995,False
2018/5/9-8,14.17,False
2018/5/9-9,17.889999999999997,False
2018/5/9-10,13.440000000000001,False
2018/5/9-11,3.66,False
2018/5/11-17,8.2,False
2018/5/11-18,2.05,False
2018/5/11-19,5.91,False
2018/5/11-20,10.18,False
2018/5/11-21,11.02,False
2018/5/11-22,9.8,False
2018/5/9-12,2.66,False
2018/5/9-14,5.59,False
2018/5/9-15,9.36,False
2018/5/9-16,4.97,False
2018/5/9-17,7.59,False
2018/5/9-18,1.6500000000000001,False
2018/5/9-19,7.18,False
2018/5/9-20,7.61,False
2018/5/9-21,4.89,False
2018/5/10-6,1.39,False
2018/5/10-7,3.78,False
2018/5/10-8,12.629999999999999,False
2018/5/10-9,12.870000000000001,False
2018/5/10-10,11.95,False
2018/5/10-11,11.780000000000001,False
2018/5/10-12,12.12,False
2018/5/10-13,5.55,False
2018/5/10-14,9.159999999999998,False
2018/5/10-15,0.78,False
2018/5/10-16,3.48,False
2018/5/10-17,1.08,False
2018/5/10-18,0.22,False
2018/5/11-5,0.38,False
2018/5/11-6,9.68,False
2018/4/23-17,0.54,False
2018/4/23-18,1.01,False
2018/5/12-8,2.69,False
2018/5/12-10,16.759999999999998,False
2018/5/12-11,18.01,False
2018/5/12-12,10.040000000000001,False
2018/5/12-13,9.12,False
2018/5/12-14,24.630000000000003,False
2018/5/12-15,21.47,False
2018/5/12-16,16.12,False
2018/5/12-17,5.99,False
2018/5/12-18,8.21,False
2018/5/12-19,11.209999999999999,False
2018/5/12-20,16.330000000000002,False
2018/5/12-21,0.88,False
2018/5/13-9,5.739999999999999,True
2018/5/13-10,4.42,True
2018/5/13-11,18.749999999999996,True
2018/5/13-12,20.72,True
2018/5/13-13,22.33,True
2018/5/13-14,21.71,True
2018/4/24-7,5.39,False
2018/4/24-8,16.32,False
2018/4/24-9,7.65,False
2018/4/24-10,4.32,False
2018/4/24-11,6.02,False
2018/4/24-12,4.25,False
2018/4/24-13,1.62,False
2018/4/24-14,3.75,False
2018/4/24-15,8.93,False
2018/4/24-16,3.16,False
2018/4/24-17,4.65,False
2018/4/24-18,5.63,False
2018/4/24-19,5.9,False
2018/4/24-20,5.9,False
2018/4/24-21,5.9,False
2018/4/24-22,0.87,False
2018/4/25-7,1.23,False
2018/4/25-8,8.76,False
2018/4/25-9,13.67,False
2018/4/25-10,6.83,False
2018/4/25-11,6.37,False
2018/4/25-12,8.19,False
2018/4/25-13,11.64,False
2018/4/25-14,4.19,False
2018/4/25-15,2.48,False
2018/4/25-16,7.56,False
2018/4/25-17,7.44,False
2018/4/25-18,2.69,False
2018/4/25-22,1.63,False
2018/4/25-23,0.33,False
2018/4/26-6,3.0,False
2018/4/26-7,3.98,False
2018/4/26-8,5.87,False
2018/4/26-9,1.27,False
2018/4/26-10,0.96,False
2018/4/26-11,2.79,False
2018/4/26-12,10.819999999999999,False
2018/4/26-13,4.83,False
2018/4/26-14,4.0,False
2018/4/26-15,1.15,False
2018/4/26-17,0.9199999999999999,False
2018/4/26-18,10.52,False
2018/4/26-19,11.989999999999998,False
2018/4/26-20,11.01,False
2018/4/26-21,12.24,False
2018/4/26-22,10.77,False
2018/4/26-23,10.77,False
2018/5/20-17,7.620000000000001,True
2018/5/20-18,2.54,True
2018/5/20-19,3.18,True
2018/5/20-20,1.92,True
2018/5/21-6,0.26,False
2018/5/21-7,12.049999999999999,False
2018/5/21-8,12.350000000000001,False
2018/5/21-9,10.45,False
2018/5/21-10,12.059999999999999,False
2018/5/21-11,6.66,False
2018/5/21-12,12.239999999999998,False
2018/5/21-13,26.54,False
2018/5/21-14,19.99,False
2018/5/21-15,8.25,False
2018/5/21-16,8.57,False
2018/5/21-17,7.59,False
2018/5/21-18,1.5899999999999999,False
2018/5/16-6,8.5,False
2018/5/23-8,6.54,False
2018/5/23-9,10.34,False
2018/5/23-10,11.33,False
2018/5/23-11,13.620000000000001,False
2018/5/25-6,1.43,False
2018/5/25-7,9.950000000000001,False
2018/5/25-8,12.93,False
2018/5/21-19,3.22,False
2018/5/21-20,5.58,False
2018/5/21-21,1.01,False
2018/5/22-5,0.4,False
2018/5/22-6,9.770000000000001,False
2018/5/22-7,9.43,False
2018/5/22-8,13.79,False
2018/5/22-9,13.49,False
2018/5/22-10,9.99,False
2018/5/22-11,15.959999999999999,False
2018/5/22-12,20.67,False
2018/5/22-13,3.09,False
2018/5/22-14,2.11,False
2018/5/22-15,10.73,False
2018/5/22-16,8.7,False
2018/5/22-17,4.66,False
2018/5/18-10,8.129999999999999,False
2018/5/18-11,13.74,False
2018/5/18-12,12.92,False
