y_test,y_hat
24.702456,-0.11734429
25.13799,-0.08238923
32.541447,-0.04126624
33.32729,-0.0016081434
20.103968,0.027406422
25.393982,0.038124412
30.732185,0.027223513
17.625753,-0.0031078362
19.052294,-0.0461975
2.517604,-0.093402624
0.0,-0.13679579
0.0,-0.17092371
0.0,-0.19332765
0.5104166,-0.20418565
6.125,-0.20553076
6.125,-0.22786835
6.125,-0.16861065
6.125,-0.09213197
4.8795834,-0.028146151
0.0,0.021185085
0.0,0.060738776
7.7549887,0.09876202
9.00921,0.1453909
13.509436,0.210806
28.027876,0.30208007
45.254868,0.4188562
36.066586,0.54970586
26.692333,0.6723181
29.098642,0.759679
26.913082,0.7903997
6.2478075,0.7574598
0.0,0.67022026
2.262957,0.5494185
0.91509616,0.41902617
7.377526,0.29919076
9.384775,0.20257509
5.9131207,0.13403921
5.8933167,0.09240229
5.8933167,0.07285691
5.991163,0.14693753
5.991163,0.14343879
6.991163,0.14233647
6.851163,0.14613062
5.991163,0.155009
5.991163,0.17042841
5.991163,0.1955598
15.329083,0.23477681
35.808666,0.29228798
33.674522,0.36982685
35.778084,0.46374017
36.028225,0.5628057
31.797384,0.6489688
26.819324,0.7022642
25.710287,0.7083334
32.022953,0.664296
17.93476,0.5795896
13.686232,0.4718351
17.921057,0.36044833
27.194021,0.2611659
15.477258,0.18328223
5.991163,0.12971736
5.991163,0.0986908
0.39941084,0.08580947
9.438255,0.07590971
10.234057,0.07074132
6.211638,0.067434385
5.087897,0.067882754
0.0,0.07149076
0.0,0.07942464
0.0,0.09534502
7.823373,0.12501433
18.793755,0.1747292
28.033493,0.24843186
20.921415,0.3439711
19.258589,0.45027936
16.56476,0.54799247
14.408914,0.6148401
12.293601,0.6339193
17.683615,0.600319
13.106736,0.5224143
1.4312122,0.41772154
12.693262,0.30624408
2.5325713,0.20471415
0.0,0.12357615
2.3960824,0.066765875
6.411167,0.03315268
9.46101,0.018515097
5.7842364,0.092013
6.08867,0.08809907
0.4870936,0.0858645
0.0,0.087857075
0.0,0.09407518
0.0,0.10557012
0.9111666,0.12490022
7.5166826,0.15568723
32.22925,0.20144202
35.62068,0.26369587
29.010664,0.3397035
30.268108,0.42072254
24.415068,0.49247065
29.88307,0.5387321
23.188105,0.5471597
16.974825,0.5142603
23.309427,0.4466932
22.901794,0.3584007
25.261166,0.26549584
13.609063,0.18153082
6.480664,0.11493815
10.510251,0.06879568
1.0090957,0.042060193
5.0607886,0.03121676
5.953869,0.037684944
5.953869,0.033803385
5.953869,0.030925399
5.953869,0.031669986
5.953869,0.035962686
5.179866,0.04458774
0.0,0.059675314
5.5871215,0.08429278
12.256994,0.12141442
25.192886,0.17233843
19.731466,0.2348367
31.476406,0.30182028
47.177532,0.36168578
47.734623,0.40112373
30.40687,0.40968648
12.70503,0.383906
8.001944,0.3286715
16.051737,0.25519302
27.332016,0.17691602
25.285147,0.105494045
19.098566,0.04846849
21.842506,0.008864618
21.922611,-0.01390433
15.365166,-0.022710675
12.86669,-0.015958415
9.675617,-0.019599602
13.042067,-0.022834504
7.9888406,-0.022966426
6.9781957,-0.020092485
6.9781957,-0.0135895
8.776921,-0.0016308047
17.04736,0.01843821
25.801981,0.04919122
28.67979,0.09172811
36.269985,0.14413643
41.093727,0.20044735
40.13488,0.2509602
24.967035,0.28453538
23.20999,0.2923009
35.970425,0.27107537
12.283001,0.22464558
18.744974,0.16226386
19.534458,0.09531022
18.968142,0.033878654
14.5685425,-0.015324709
6.9781957,-0.04943564
11.74073,-0.068781115
5.5543737,-0.075776175
5.3915496,-0.068886325
5.3915496,-0.072234534
5.3915496,-0.07566934
5.3915496,-0.0764374
5.3915496,-0.07462449
5.3915496,-0.06971184
7.967985,-0.06009536
11.851259,-0.043418255
39.926945,-0.017416023
53.016434,0.018856635
43.888756,0.06370174
40.65601,0.111937955
34.931656,0.15523805
30.099035,0.18406403
41.969406,0.19078958
40.89012,0.17257556
36.27724,0.13251927
23.085503,0.07847044
27.061558,0.020243831
19.767279,-0.033323452
12.210255,-0.07624801
5.3915496,-0.10588334
5.3915496,-0.12240586
1.3299155,-0.12790932
0.0,-0.16093655
0.0,-0.09797697
0.0,-0.016258677
0.0,0.054711677
0.0,0.11315843
0.0,0.16444825
2.5969737,0.21709532
2.0201144,0.28108355
14.420843,0.36596796
18.374073,0.47760728
16.285734,0.6135719
29.031727,0.7592436
32.572433,0.88850045
33.890656,0.971593
23.373693,0.98738873
18.176416,0.9322894
10.583276,0.82049227
6.528123,0.6770608
6.7496095,0.52882427
0.0,0.39712563
0.7525,0.29429755
0.0,0.22382735
0.0,0.18284437
0.81552994,0.16519445
5.4368663,0.17105968
5.4368663,0.16769043
0.10873732,0.1669855
0.0,0.17133161
0.0,0.18096106
0.0,0.19771828
1.0926316,0.22555931
4.638711,0.27000543
21.668825,0.33651716
37.460056,0.4275792
37.75451,0.5389344
26.91774,0.6567789
19.07613,0.7588535
15.120774,0.8209957
13.598696,0.8266108
15.677846,0.77342314
21.331934,0.6736753
18.822979,0.5485639
12.33042,0.42063028
5.6516314,0.30761835
8.262215,0.21963905
9.8816185,0.15947166
6.5069165,0.12468008
0.34703556,0.110047355
9.46101,0.011094328
6.7964106,0.040701326
6.250649,0.07840731
6.250649,0.11289296
6.250649,0.14277919
6.250649,0.17120779
6.250649,0.20351067
6.250649,0.24574487
6.250649,0.3032528
6.250649,0.3785636
6.250649,0.4687823
6.250649,0.56362313
6.250649,0.64613616
6.250649,0.69735074
6.250649,0.70340616
6.250649,0.6612634
6.250649,0.5796997
6.250649,0.47548845
6.250649,0.3673681
0.0,0.043006305
9.94627,0.038458664
0.0,0.02304655
0.0,0.0022539906
0.0,-0.01808615
0.0,-0.032309357
0.0,-0.054428414
0.0,-0.07209614
0.0,-0.080830455
0.0,-0.07909039
0.0,-0.06470046
0.0,-0.034154635
4.7822814,0.017040493
1.646068,0.09297044
6.6859536,0.19468571
2.307697,0.31675407
0.0,0.44464803
4.769534,0.555788
5.394558,0.6257831
6.6196084,0.6376236
13.832354,0.5885538
20.33095,0.49056712
11.468497,0.3649037
0.8589799,0.23416333
7.183531,0.11593444
16.215544,0.019992938
9.78047,-0.050677966
4.078306,-0.09792841
0.0,-0.12601224
0.0,-0.13825259
0.0,-0.15262794
0.0,-0.16160668
0.0,-0.16294128
0.0,-0.15627965
0.0,-0.14018366
0.0,-0.11180846
0.0,-0.06739877
0.0,-0.0035319265
5.884248,0.080793224
10.992492,0.18154053
17.884838,0.28763187
17.345945,0.38152495
13.482934,0.4436145
18.92132,0.45923784
11.999864,0.42456606
13.276405,0.34790367
12.859808,0.24589542
6.837589,0.1372053
5.964137,0.037002675
8.316725,-0.04564149
12.101323,-0.1075627
7.619796,-0.14977424
0.0,-0.17551263
0.0,-0.18726738
0.0,-0.20152377
0.0,-0.21114753
0.0,-0.21382804
0.0,-0.20930307
0.0,-0.19643873
0.0,-0.17292924
1.5609195,-0.13575175
1.8340805,-0.082219265
0.33734104,-0.0116827125
12.258415,0.07245872
26.535069,0.16122225
31.623177,0.24045831
30.653448,0.2941826
19.142632,0.31003097
13.968423,0.28413233
7.564973,0.22256236
6.0034657,0.13860221
3.5829508,0.04764459
2.541429,-0.037417863
8.997191,-0.10856708
6.9187098,-0.16267015
1.9377185,-0.20017622
0.0,-0.22354813
0.0,-0.24662705
0.0,-0.19472376
0.0,-0.1241783
0.0,-0.05801861
0.0,0.005347259
0.0,0.07461802
0.0,0.16240792
0.0,0.28322667
0.0,0.44953397
7.3977275,0.6644473
11.80122,0.9126
1.3100519,1.1561078
7.0722165,1.3444088
13.799347,1.4361044
13.020603,1.4159828
3.7149913,1.2951447
12.662198,1.1011655
5.2496433,0.8693533
0.0,0.6358512
1.1128116,0.4301723
3.6861885,0.2693628
0.0,0.15720148
0.0,0.088001944
0.0,0.051942144
0.0,0.04027319
0.0,0.029356914
0.0,0.02721542
0.0,0.036383536
0.0,0.05869845
0.0,0.098496564
0.0,0.16296475
5.947231,0.26101536
5.6037655,0.40004733
14.452804,0.58011
16.22477,0.78700453
11.160588,0.98954237
9.3651085,1.1467155
27.799608,1.223331
21.231287,1.2036868
20.472366,1.0947928
20.844242,0.9209134
13.590764,0.7151091
6.169281,0.5103399
9.177422,0.33170894
3.793435,0.19240582
0.0,0.09448389
0.0,0.032746397
0.0,-0.0009687709
0.0,-0.013730324
0.0,-0.026783237
0.0,-0.032177437
0.0,-0.027589332
0.0,-0.011872097
0.43500003,0.018192982
6.525,0.06827771
8.259919,0.14568955
9.779132,0.25696707
20.709528,0.40346676
18.37544,0.5758683
20.481548,0.7509075
13.301511,0.89497596
6.1025743,0.9754754
6.297385,0.97382027
8.972541,0.8919337
7.455438,0.7496223
6.4283357,0.57624304
2.1699705,0.4011974
2.5961907,0.24661815
0.0,0.124267325
0.0,0.036537312
0.0,-0.020302102
0.0,-0.052689157
0.0,-0.066039905
0.0,-0.08038694
0.0,-0.08805455
0.0,-0.08683974
0.0,-0.0760651
0.0,-0.05336171
0.0,-0.014266102
6.411448,0.047112048
6.2464285,0.13622278
8.740629,0.25474223
12.232511,0.3962815
12.445272,0.54347074
5.730117,0.6697185
2.2115,0.747153
0.8664769,0.7573935
9.915063,0.6987201
11.135685,0.58575755
16.257298,0.44286424
9.776402,0.29540795
6.2335777,0.16293885
4.149476,0.056304444
0.0,-0.021600273
0.0,-0.0732292
0.0,-0.10361073
0.0,-0.11688216
0.0,-0.13174394
0.0,-0.1408554
0.0,-0.1420435
0.0,-0.13491651
0.0,-0.11768988
0.0,-0.08682518
0.21263541,-0.037586205
9.629625,0.034448422
18.090176,0.13079378
25.181942,0.24676383
9.929961,0.36907902
4.2204185,0.47679955
18.767258,0.5469557
14.490505,0.56301206
22.207062,0.5214472
21.930231,0.43265614
18.692287,0.31615275
0.8824301,0.19321516
4.926639,0.08080941
0.0,-0.011164741
0.0,-0.079504766
0.0,-0.12566261
0.0,-0.15351982
0.0,-0.16622636
0.0,-0.18103795
0.0,-0.19098058
0.0,-0.19383915
0.0,-0.18937163
0.0,-0.17618923
0.0,-0.15142852
3.404564,-0.111248404
8.322806,-0.052099153
17.33145,0.0272049
6.414364,0.12294325
19.311571,0.22462292
19.671642,0.31554818
17.964502,0.37699592
21.563461,0.39477292
15.947328,0.36481708
12.03574,0.29456705
10.517466,0.19950852
8.480677,0.09724048
1.2813061,0.0022539906
4.7217155,-0.07660574
3.9009295,-0.13607225
0.0,-0.17689416
0.0,-0.20204902
0.0,-0.21396402
0.0,-0.22839117
0.0,-0.23874739
0.0,-0.24275681
0.0,-0.24022199
0.0,-0.23001954
0.0,-0.20977005
1.984375,-0.17631468
6.885058,-0.12680215
8.606154,-0.060389146
12.137472,0.019750139
10.117043,0.10501492
16.83465,0.18182947
12.34413,0.23484722
10.332167,0.25213292
16.69775,0.22975732
5.959347,0.17321818
11.606893,0.09491365
9.513914,0.009384209
2.859821,-0.07108285
0.0,-0.13871309
0.0,-0.19036064
0.0,-0.2263209
0.0,-0.24888994
0.0,-0.27187902
0.0,-0.1921946
0.0,-0.0836704
0.0,0.017121427
0.0,0.10946463
1.1553241,0.20370816
2.3106482,0.31477606
3.881853,0.45876762
2.7808743,0.6482299
5.9616327,0.8840718
5.94352,1.146183
3.6512334,1.3918308
4.3427505,1.5711837
9.368314,1.6514394
13.53329,1.6258873
21.495941,1.5042527
20.487188,1.3048235
21.856728,1.0561302
11.784524,0.79627055
0.0,0.5628381
0.0,0.3806873
0.0,0.25701565
0.0,0.18524404
0.0,0.15255025
0.0,0.054918867
0.0,0.045878626
0.0,0.044358697
0.0,0.052838884
0.0,0.07276707
0.0,0.107522234
0.0,0.1627187
0.0,0.24537906
10.1331835,0.36154416
19.45546,0.5119076
32.6673,0.686292
32.598972,0.8605097
20.742659,1.0004417
16.093863,1.0739566
12.84962,1.063746
26.305552,0.9728863
17.712645,0.8217953
11.216322,0.640415
8.587521,0.45908165
8.720102,0.3008426
6.5252595,0.17772372
5.7681365,0.09165122
1.3659878,0.038021624
0.0,0.009557406
0.0,0.0007664378
0.0,-0.010298754
0.0,-0.014721756
0.0,-0.010140126
0.0,0.004356636
0.0,0.0312289
0.0,0.07482359
10.185735,0.14072834
7.515018,0.23397881
13.355203,0.35576877
20.07076,0.49918732
16.850657,0.646243
13.004973,0.76977545
12.034314,0.84180844
7.8723006,0.84456587
8.101006,0.7774115
6.8176494,0.6560942
12.304914,0.505963
8.0758095,0.3532048
3.9060516,0.21782614
3.9060516,0.11061955
0.53382707,0.033974964
0.0,-0.015217877
0.0,-0.042568456
0.0,-0.052071635
0.0,-0.06436054
0.0,-0.07078826
0.0,-0.06904091
0.0,-0.058557626
0.0,-0.03754493
0.0,-0.0026359956
0.29006666,0.050571132
5.4049335,0.12608995
4.6186666,0.2250551
0.45037034,0.34245038
3.3777778,0.46467575
3.2405689,0.57042474
0.0,0.63654476
0.0,0.64673996
9.04562,0.59821236
10.846101,0.50234693
9.901696,0.3796052
2.0865834,0.25200182
0.0,0.13684759
0.0,0.04397103
0.0,-0.023799228
0.0,-0.06838373
0.0,-0.09406385
0.0,-0.103707045
0.0,-0.116530105
0.0,-0.124230094
0.0,-0.12447775
0.0,-0.116918586
0.0,-0.100210726
0.0,-0.071712516
0.0,-0.027950294
0.0,0.03421129
2.8948386,0.11560909
2.8741612,0.21231459
3.4838667,0.3136964
5.8393154,0.40293178
6.143182,0.4611948
3.0306363,0.4744031
1.2539847,0.4389406
0.16901532,0.36294186
0.0,0.26264697
0.0,0.15626508
0.0,0.05859971
0.0,-0.021509627
0.0,-0.0810166
0.0,-0.120979816
0.0,-0.14464146
0.0,-0.15405318
0.0,-0.166924
0.0,-0.1753629
0.0,-0.17698723
0.0,-0.17153881
0.0,-0.15797439
0.0,-0.13418002
0.0,-0.097384535
0.0,-0.045161556
0.0,0.022995561
0.0,0.103753984
0.0,0.18850242
0.0,0.263691
0.0,0.31399912
0.0,0.32757646
0.0,0.30076978
0.0,0.23953407
0.0,0.15681139
0.0,0.06762053
0.0,-0.015459058
0.0,-0.08459223
0.0,-0.1367359
0.0,-0.17236513
0.0,-0.19394356
0.0,-0.21949175
0.0,-0.16485292
0.0,-0.091198
0.0,-0.02228173
0.0,0.04309857
0.0,0.11336561
0.0,0.20081884
0.19542553,0.3196013
5.3155746,0.48195985
1.0706667,0.6912338
0.0,0.93292713
0.0,1.170454
0.0,1.3544484
0.0,1.4441969
0.0,1.4244606
0.5750588,1.3055187
7.34117,1.1137813
1.1247708,0.8838743
0.0,0.65211064
0.0,0.44859028
0.0,0.29074538
0.0,0.18225437
0.0,0.11701894
0.0,0.08477919
0.0,0.07696832
0.0,0.0685804
0.0,0.06830199
0.0,0.07871648
0.0,0.10167481
0.0,0.14141221
0.0,0.20485416
5.938278,0.300582
3.337722,0.43575346
0.0,0.61052877
0.0,0.81134194
3.4072394,1.0080113
9.626545,1.1605009
14.449861,1.2341906
11.562537,1.2134086
8.684808,1.1047225
15.924276,0.93183535
16.708187,0.727534
11.199126,0.5248561
10.195061,0.34905535
10.195061,0.21325989
3.2092497,0.11922518
0.89204806,0.061379768
0.0,0.03125399
0.0,0.022121482
0.0,0.01135898
0.0,0.0076546655
0.0,0.013400116
0.0,0.029769672
0.0,0.059874408
0.0,0.10915223
0.0,0.18459173
3.7218137,0.29247087
12.293803,0.43416554
8.622298,0.6008071
7.9398055,0.7699835
7.7858963,0.9090025
2.781383,0.9859158
6.121831,0.98237735
6.725009,0.9001864
12.411892,0.7588381
13.630691,0.5874094
8.564476,0.41509444
2.7373571,0.26384884
0.0,0.14519666
0.0,0.061248656
0.0,0.008018056
0.0,-0.021114672
0.0,-0.031140681
0.0,-0.043453056
0.0,-0.04959508
0.0,-0.047294147
0.0,-0.035854235
0.0,-0.013001924
0.0,0.02550611
1.8489698,0.0852575
12.119979,0.17144655
22.646748,0.2857
27.065834,0.4219681
26.7327,0.56357944
37.50397,0.6848012
23.160772,0.75846505
7.5471606,0.7665624
5.274542,0.707397
4.3950257,0.59537405
10.904756,0.45452753
3.0246377,0.30989417
4.1354136,0.1807134
6.0745087,0.07755913
0.0,0.0030795096
0.0,-0.045343656
0.0,-0.07284315
0.0,-0.0830982
0.0,-0.09615597
0.0,-0.10388833
0.0,-0.10404535
0.0,-0.09622396
0.0,-0.07873833
0.0,-0.048256442
4.5347257,-0.00031321164
8.1433735,0.06926024
11.155518,0.16190614
7.03678,0.27318123
9.5837145,0.39038795
13.815639,0.49335527
25.471313,0.55981684
9.737554,0.5736734
9.594621,0.5315056
12.279886,0.44353762
13.73385,0.32893938
6.132986,0.20861432
7.3925714,0.09918935
11.732925,0.0102922795
12.369446,-0.055054836
4.7237954,-0.09842858
0.0,-0.123757444
0.0,0.14689544
0.0,0.14228953
0.0,0.14730659
0.0,0.16445634
0.0,0.19613604
0.0,0.24715473
0.20443738,0.32479885
7.3498387,0.4374644
12.531393,0.59117925
1.6673316,0.78353167
1.61,0.9971606
8.580231,1.1987159
13.998291,1.348495
20.139656,1.4158833
18.799416,1.3884931
17.244276,1.2716635
19.392197,1.0853771
17.646624,0.8611839
25.157183,0.6353656
16.26396,0.438489
6.4151683,0.28758252
0.0,0.18534763
0.0,0.12493664
0.0,0.09588566
0.0,-0.1337365
0.0,-0.14693834
0.0,-0.155616
0.0,-0.15748636
0.0,-0.15229288
0.0,-0.13874628
0.0,-0.114174135
0.0,-0.07499031
2.9990084,-0.017874105
9.046367,0.05827274
10.748467,0.14991345
10.586985,0.24703252
12.185311,0.33361572
17.872831,0.39159304
24.604605,0.4072164
14.391924,0.37656698
12.332435,0.3069409
14.31372,0.2135035
18.225464,0.11347892
7.4940796,0.021043452
6.0509553,-0.055198897
10.302772,-0.112120055
5.961058,-0.15054797
5.961058,-0.17349091
5.961058,-0.18293744
5.961058,-0.19591266
5.961058,-0.20509939
5.961058,-0.20813844
0.3179231,-0.20484446
0.0,-0.19417502
0.0,-0.17394738
0.0,-0.14122446
4.5614033,-0.09336539
2.8276258,-0.029620755
17.552439,0.046982553
21.940073,0.12824276
16.560587,0.20116928
16.48344,0.25100878
8.524314,0.26624283
3.3381822,0.2430935
3.500047,0.1869485
4.5248423,0.10991624
2.736842,0.026203755
1.0764912,-0.052176848
0.0,-0.117646985
0.0,-0.1671668
0.0,-0.2010851
0.0,-0.22171661
0.0,-0.24498248
3.4395173,-0.19255555
1.1734825,-0.121763244
0.0,-0.05644203
0.0,0.004453756
0.0,0.069036864
0.0,0.14926112
0.0,0.2590171
0.0,0.41065928
0.0,0.6084456
3.0979488,0.84004736
2.0949082,1.0718426
4.2562695,1.256249
5.7546024,1.3512548
1.9982202,1.3385249
0.0,1.2267698
6.3998084,1.0432472
7.481622,0.82351106
3.3550265,0.6029526
1.2525432,0.40941858
0.0,0.25845787
0.0,0.15326084
0.0,0.08841875
0.0,0.054778043
0.0,0.044905
0.0,0.034371536
0.0,0.031600382
0.0,0.039073758
0.0,0.05831159
0.0,0.093201905
0.0,0.15041848
11.37073,0.23842527
7.9282393,0.36459532
8.638164,0.52988285
1.9132061,0.7223364
10.47788,0.9139046
14.058021,1.0660316
14.3092,1.1438634
11.535535,1.1302562
10.017653,1.030574
5.489481,0.8680195
5.3811436,0.67468864
7.736987,0.48222208
5.284552,0.31433824
6.1582346,0.183385
5.9421787,0.09132587
5.9421787,0.03339791
5.9421787,0.0020047163
5.9421787,-0.008918034
5.9421787,-0.02134614
5.9421787,-0.027040605
5.9421787,-0.023715867
5.9421787,-0.010484901
5.9421787,0.015505999
2.713595,0.059507784
2.8268094,0.12842162
0.0,0.22862345
0.0,0.3619391
5.5534678,0.5205537
9.874593,0.68372804
11.665872,0.82052463
4.679069,0.89984083
0.0,0.9028264
11.159778,0.8299234
7.963337,0.69912314
2.8850322,0.53806114
4.039335,0.3746424
6.3581,0.22992809
0.57595134,0.115210086
0.0,0.032978676
0.0,-0.020086821
0.0,-0.04997061
0.0,-0.06125594
0.0,-0.07468762
0.0,-0.08233662
0.0,-0.08201694
0.0,-0.073243774
0.0,-0.053916913
4.32995,-0.019901482
0.589,0.034371536
5.048571,0.11418142
4.9644284,0.22143981
8.624233,0.35075575
12.504002,0.48662728
12.330853,0.60477203
7.246911,0.6791432
0.0,0.6918675
6.250842,0.64036644
13.43054,0.5375699
3.4179046,0.40595382
12.604323,0.26927134
8.723389,0.14603512
4.721165,0.046680674
5.111835,-0.02580961
5.6620536,-0.07354808
5.6620536,-0.10119973
5.6620536,-0.11220018
5.6620536,-0.12590218
5.6620536,-0.13474008
5.6620536,-0.13653032
5.6620536,-0.13101958
5.6620536,-0.11662075
8.524101,-0.09002852
0.99366236,-0.0467349
0.0,0.017550373
0.0,0.10448643
1.4610791,0.21005979
4.949974,0.32234412
4.7538867,0.42223275
7.615844,0.48845395
4.0042167,0.5053059
0.0,0.46892557
4.345263,0.38841075
11.285743,0.28158453
3.7432775,0.16819303
6.4178085,0.064180866
9.601417,-0.020986797
6.953826,-0.08409125
1.5841063,-0.12634164
0.0,-0.15134111
0.0,-0.16166414
0.0,-0.17515491
0.0,-0.18464433
0.0,-0.18789218
0.0,-0.18474872
0.0,-0.17397004
0.0,-0.15285213
0.0,-0.117702015
0.0,-0.06503714
2.9933155,0.0064447136
18.8668,0.093508646
22.00574,0.18664418
25.994064,0.27056548
23.319078,0.32796738
26.977512,0.34553394
20.979332,0.31916183
10.427788,0.25537837
8.33211,0.16829176
4.5398602,0.07416641
15.706906,-0.013438964
11.62906,-0.0861332
11.62906,-0.14069596
11.62906,-0.17773263
11.62906,-0.20002407
11.62906,-0.20954181
11.62906,-0.22256884
9.161744,-0.23236418
5.707503,-0.23660833
1.0273505,-0.23518552
0.0,-0.2270671
1.2502337,-0.20998533
5.0009346,-0.18085422
8.963354,-0.13683707
17.070862,-0.07696913
16.944931,-0.004042615
23.082033,0.07407334
22.316221,0.14487049
32.11589,0.19414426
28.518787,0.2107372
21.49192,0.19082034
34.270626,0.13926668
20.28697,0.06740363
10.486762,-0.011328225
1.4402903,-0.085456595
0.0,-0.14763112
0.0,-0.19480307
0.0,-0.22719659
0.0,-0.24698476
0.0,-0.26783156
0.0,-0.21757606
0.0,-0.14969331
0.0,-0.08790887
0.0,-0.031236183
1.2306522,0.02817367
4.6149454,0.1019168
4.6149454,0.20355761
11.5710745,0.34530327
15.1573925,0.5318892
16.820238,0.75261843
17.20495,0.97671443
14.852248,1.1592319
18.685753,1.2584981
15.487221,1.254097
15.4670315,1.152495
21.978384,0.9800165
14.374598,0.7717656
29.179035,0.56199473
16.884295,0.37694898
4.244354,0.23113966
0.78574866,0.12781058
0.0,0.062411666
0.0,0.026838271
0.0,0.08961737
0.0,0.08230749
0.0,0.083156474
0.0,0.09467975
0.0,0.11857772
0.0,0.15847294
1.190367,0.22011332
5.9518347,0.31047204
16.720154,0.43519583
22.064518,0.59405565
14.730036,0.7753542
17.936354,0.9532163
24.180027,1.0926934
32.239166,1.1623446
25.426542,1.1463197
17.961737,1.0485128
13.145735,0.8892871
9.369069,0.69870716
4.632827,0.50814337
3.3899195,0.34209993
2.474641,0.21360143
0.0,0.1246728
0.0,0.07019744
0.0,0.042207494
0.0,0.014555033
0.0,0.0018355659
0.0,-0.0032883175
0.0,0.0015369222
0.0,0.017498575
0.0,0.04816256
0.0,0.09991775
6.1177306,0.18104847
2.5082695,0.2989447
0.0,0.45503256
0.0,0.63864744
2.2386768,0.8238275
11.134254,0.9740485
9.647798,1.0551679
5.840026,1.0491464
7.0986323,0.95977515
15.337946,0.80880874
10.3985,0.62693477
5.840026,0.44431135
6.966534,0.28350833
6.106608,0.15651599
2.4629986,0.06576149
0.0,0.007336598
0.0,-0.025522297
0.0,-0.038341314
0.0,-0.052367043
0.0,-0.059867933
0.0,-0.058680646
0.0,-0.04817389
0.0,-0.025729485
0.0,0.013715756
0.0,0.07694728
5.598744,0.17032966
20.342249,0.29593158
23.217155,0.44671506
35.792957,0.60342205
19.819298,0.7369708
13.156524,0.8175633
21.537077,0.82635343
28.926847,0.7625708
25.870333,0.64242536
7.5612664,0.49176735
2.6860077,0.33705053
0.0,0.19851871
0.0,0.08738281
0.0,0.0066049616
0.0,-0.046443537
0.0,-0.07713423
0.0,0.034588438
0.0,0.02489911
0.0,0.022437122
0.0,0.029618328
0.0,0.047566082
0.0,0.078923665
0.0,0.12812541
0.0,0.20071605
0.4997195,0.30147955
2.2532804,0.43102372
2.7832706,0.5813896
4.911654,0.7331742
8.872105,0.85797566
9.381679,0.9274561
7.924581,0.92450607
7.826602,0.8495918
9.534887,0.7194552
13.182287,0.5603534
0.69233125,0.39944923
0.0,0.2576105
0.0,0.14603351
0.0,0.06699087
0.0,0.016915856
0.0,-0.010283377
0.0,-0.018995032
0.0,-0.030349156
0.0,-0.03522781
0.0,-0.031270176
0.0,-0.017760798
0.0,0.0072038677
0.0,0.047019783
0.0,0.106006354
0.0,0.18796663
0.7655523,0.29363388
7.432782,0.4172942
5.048572,0.54431164
13.165903,0.65227336
9.174979,0.7173169
14.780579,0.7232324
12.671165,0.6679962
12.924542,0.56408685
10.516601,0.43310857
9.085608,0.2980739
5.582635,0.17699532
3.471923,0.079956375
0.0,0.009656144
0.0,-0.03617473
0.0,-0.062168866
0.0,-0.071429245
0.0,-0.08371977
0.0,-0.090220325
0.0,-0.08857657
0.0,-0.078321524
0.0,-0.058065552
0.0,-0.025207466
4.206914,0.02360256
8.529036,0.09128055
6.9735317,0.17835987
5.395907,0.2804183
12.321499,0.3861171
20.17647,0.47778046
24.654264,0.53588325
19.77559,0.5461553
11.091299,0.5054095
23.153656,0.42265522
26.905464,0.31518236
12.177205,0.20214048
2.2985704,0.09898054
0.0,0.0147970235
0.0,-0.04742364
0.0,-0.08897638
0.0,-0.113347
0.0,-0.122698836
0.0,-0.13535275
0.0,-0.14286011
0.0,-0.14282532
0.0,-0.13492623
0.0,-0.11811802
0.0,-0.09037248
0.0,-0.049086817
2.00309,0.007930648
7.168506,0.08090653
21.028719,0.16615513
18.803473,0.25457227
14.67503,0.33200353
21.06151,0.3825544
14.008928,0.3941133
15.060834,0.36322594
8.90836,0.29647708
9.177099,0.20766093
3.1136181,0.112613745
0.0,0.024508202
0.0,-0.048545375
0.0,-0.103490144
0.0,-0.14093067
0.0,-0.16348837
0.0,-0.19109552
0.0,-0.13421078
0.0,-0.057758007
0.0,0.01480188
0.0,0.08490059
0.0,0.16129914
0.0,0.25660935
0.0,0.3850925
6.7987204,0.5585713
9.222736,0.77896863
0.0,1.0291528
1.5999527,1.269806
15.103561,1.4512932
14.937528,1.5362432
23.433844,1.513131
17.885387,1.3921335
11.966713,1.1962895
8.389888,0.9577534
1.3562628,0.71378905
0.0,0.49780172
0.0,0.33029258
0.0,0.21619777
0.0,0.14899081
0.0,0.11721561
0.0,0.11090929
0.0,0.10454065
0.0,0.10687639
0.0,0.12052173
0.0,0.14764084
0.0,0.19278379
0.20442425,0.2630994
8.897156,0.3671512
9.534337,0.5116664
4.3890824,0.6956714
8.695171,0.90373534
8.573515,1.103778
14.99228,1.2552301
18.251085,1.3248771
14.171261,1.2988279
12.419374,1.1838923
9.371384,1.0028389
5.851063,0.7882671
0.6078199,0.5746818
5.086357,0.38951874
3.8043702,0.24737163
0.0,0.15019186
0.0,0.091689266
0.0,0.062448896
0.0,-0.09275111
3.8460376,-0.07073808
0.0,-0.037009962
0.0,-0.000567342
0.0,0.03731346
0.0,0.08040717
0.7608772,0.13499178
6.521805,0.20812711
6.2146244,0.30570427
13.677858,0.42933303
27.655798,0.5723194
25.616585,0.71690255
29.365126,0.83633333
19.28085,0.90335655
17.189833,0.9011099
19.910164,0.82967174
18.97419,0.7050192
5.127787,0.5524171
16.440195,0.39798597
16.81145,0.2618344
5.6667366,0.15485038
0.0,0.079385795
0.0,0.032116737
