value,prediction
0.07236236,0.08171511
0.35058,0.103930525
0.45479655,0.124760285
0.52439696,0.12378707
0.11268643,0.044600934
0.11268643,0.0317505
0.833364,0.13607043
0.66415024,0.15390672
0.49162218,0.16739857
0.53599703,0.17126653
0.495673,0.16978134
0.115080096,0.16367675
0.0,0.15326022
0.041612964,0.13884242
0.01693979,0.12096879
0.13588658,0.10052811
0.11268643,0.020314604
0.1727122,0.07442257
0.10881974,0.050288156
0.108451486,0.03778833
0.108451486,0.021143645
0.08985454,0.011685014
0.0,0.023670897
0.0,0.039732873
0.14269932,0.060945615
0.16589947,0.08328494
0.24894126,0.10513486
0.5161112,0.124883175
0.11029276,0.030801147
0.17363285,0.031453937
0.1883631,0.013014555
0.38538024,0.13430232
0.35481495,0.15351027
0.0,0.16884333
0.26514453,0.17381498
0.22647762,0.17327619
0.3257227,0.16793868
0.24157614,0.15811001
0.026330326,0.14411108
0.23365863,0.1265084
0.046584424,0.1062216
0.11434358,0.02552098
0.0,0.080553144
0.044190757,0.05570726
0.118026145,0.043692797
0.17418523,0.026904166
0.09372123,0.017538875
0.0,0.029425114
0.0,0.045277208
0.0,0.06636575
0.14417234,0.0885959
0.34616092,0.11042288
0.5162953,0.13024059
0.11029276,0.027974576
0.6586264,0.13415074
0.6632296,0.15092096
0.58515924,0.16675422
0.4938317,0.17380726
0.47339347,0.17506297
0.5893942,0.17125556
0.33014178,0.16271138
0.25170317,0.14975885
0.32995766,0.13293383
0.50064445,0.11309976
0.12870558,0.027051032
0.28484625,0.08747357
0.11029276,0.064085305
0.11029276,0.050759062
0.007365126,0.033175126
0.12612778,0.02160053
0.11029276,0.033759728
0.11029276,0.05067292
0.11029276,0.073297985
0.28226846,0.09700046
0.0,0.119944304
0.6201436,0.14030363
0.106426075,0.04371813
0.11213405,0.032497242
0.5341558,0.15020132
0.55717176,0.17049454
0.4494568,0.18440472
0.5499908,0.18871035
0.42680907,0.18776768
0.3124655,0.1823838
0.4290186,0.17272735
0.42202172,0.15898615
0.4651077,0.14157282
0.25041428,0.12128393
0.00902228,0.034447104
0.11949917,0.095238686
0.19351868,0.07102932
0.018596943,0.057968497
0.09316885,0.040175483
0.0,0.028636739
0.0,0.04060009
0.0,0.05720678
0.016755663,0.079579696
0.13846438,0.10306687
0.5932609,0.12590249
0.65549624,0.14611852
0.10955625,0.050087333
0.10955625,0.040405244
0.36328486,0.15544933
0.57963544,0.17580414
0.8690849,0.19005172
0.8790278,0.19473946
0.5599337,0.19415545
0.23402688,0.18904711
0.14730252,0.17959501
0.2955257,0.16598949
0.5032222,0.1486463
0.46547598,0.12836847
0.10955625,0.04127398
0.35150063,0.102256864
0.40232003,0.077528566
0.40379304,0.064799994
0.28300497,0.046868682
0.10955625,0.03538449
0.10955625,0.047161788
0.095378384,0.063473746
0.0,0.08560308
0.10292764,0.108869314
0.22555698,0.13158183
0.46400294,0.15179023
0.23697293,0.056489736
0.17805192,0.04820256
0.6680169,0.16053577
0.75676674,0.18108828
0.7390904,0.19567704
0.459768,0.20075837
0.42736143,0.20052077
0.662309,0.19569053
0.22610937,0.18644494
0.34505615,0.17297702
0.35978642,0.15570378
0.34929112,0.13543236
0.24010311,0.04815373
0.26827472,0.109082416
0.12852146,0.083957076
