Label,Total_Energy_kWh,Holiday,Weekday,Year,Month,Day,sin_Hour,cos_Hour
2019-12-05 14:00:00,0.0068986415145266735,False,3,2019,12,5,-0.4999999999999997,-0.8660254037844388
2019-12-05 15:00:00,0.00481694762249809,False,3,2019,12,5,-0.7071067811865471,-0.7071067811865479
2019-12-05 16:00:00,0.009036060431585885,False,3,2019,12,5,-0.8660254037844385,-0.5000000000000004
2019-12-05 17:00:00,0.00602222515315587,False,3,2019,12,5,-0.9659258262890683,-0.25881904510252063
2019-12-05 18:00:00,0.005638776016605927,False,3,2019,12,5,-1.0,-1.8369701987210297e-16
2019-12-05 19:00:00,0.008089993559411911,False,3,2019,12,5,-0.9659258262890684,0.2588190451025203
2019-12-05 20:00:00,0.004147747056955297,False,3,2019,12,5,-0.8660254037844386,0.5000000000000001
2019-12-05 21:00:00,0.0023039292707093895,False,3,2019,12,5,-0.7071067811865477,0.7071067811865474
2019-12-05 22:00:00,0.0,False,3,2019,12,5,-0.5000000000000004,0.8660254037844384
2019-12-05 23:00:00,0.0,False,3,2019,12,5,-0.25881904510252157,0.9659258262890681
2019-12-06 00:00:00,0.0,False,4,2019,12,6,0.0,1.0
2019-12-06 01:00:00,0.0,False,4,2019,12,6,0.25881904510252074,0.9659258262890683
2019-12-06 02:00:00,0.0,False,4,2019,12,6,0.49999999999999994,0.8660254037844387
2019-12-06 03:00:00,0.0,False,4,2019,12,6,0.7071067811865476,0.7071067811865476
2019-12-06 04:00:00,0.0,False,4,2019,12,6,0.8660254037844386,0.5000000000000001
2019-12-06 05:00:00,0.0,False,4,2019,12,6,0.9659258262890683,0.25881904510252074
2019-12-06 06:00:00,0.0011639312734374532,False,4,2019,12,6,1.0,6.123233995736766e-17
2019-12-06 07:00:00,0.004590538114899205,False,4,2019,12,6,0.9659258262890683,-0.25881904510252063
2019-12-06 08:00:00,0.006552709956036333,False,4,2019,12,6,0.8660254037844387,-0.4999999999999998
2019-12-06 09:00:00,0.016193866549015272,False,4,2019,12,6,0.7071067811865476,-0.7071067811865475
2019-12-06 10:00:00,0.016555680291007253,False,4,2019,12,6,0.49999999999999994,-0.8660254037844387
2019-12-06 11:00:00,0.015836826803267874,False,4,2019,12,6,0.258819045102521,-0.9659258262890682
2019-12-06 12:00:00,0.01664016900248617,False,4,2019,12,6,1.2246467991473532e-16,-1.0
2019-12-06 13:00:00,0.011872406882298105,False,4,2019,12,6,-0.2588190451025208,-0.9659258262890683
2019-12-06 14:00:00,0.009029986134929993,False,4,2019,12,6,-0.4999999999999997,-0.8660254037844388
2019-12-06 15:00:00,0.0047115561844233485,False,4,2019,12,6,-0.7071067811865471,-0.7071067811865479
2019-12-06 16:00:00,0.005804013664894502,False,4,2019,12,6,-0.8660254037844385,-0.5000000000000004
2019-12-06 17:00:00,0.009065539050761576,False,4,2019,12,6,-0.9659258262890683,-0.25881904510252063
2019-12-06 18:00:00,0.007591987959074203,False,4,2019,12,6,-1.0,-1.8369701987210297e-16
2019-12-06 19:00:00,0.010231136378977544,False,4,2019,12,6,-0.9659258262890684,0.2588190451025203
2019-12-06 20:00:00,0.0078118214715913945,False,4,2019,12,6,-0.8660254037844386,0.5000000000000001
2019-12-06 21:00:00,0.005393055224935447,False,4,2019,12,6,-0.7071067811865477,0.7071067811865474
2019-12-06 22:00:00,0.0006036168210007356,False,4,2019,12,6,-0.5000000000000004,0.8660254037844384
2019-12-06 23:00:00,0.0025499222052543353,False,4,2019,12,6,-0.25881904510252157,0.9659258262890681
2019-12-07 00:00:00,0.0025499222052543344,False,5,2019,12,7,0.0,1.0
2019-12-07 01:00:00,0.0025499222052543344,False,5,2019,12,7,0.25881904510252074,0.9659258262890683
2019-12-07 02:00:00,0.0025499222052543344,False,5,2019,12,7,0.49999999999999994,0.8660254037844387
2019-12-07 03:00:00,0.0025499222052543344,False,5,2019,12,7,0.7071067811865476,0.7071067811865476
2019-12-07 04:00:00,0.0025499222052543344,False,5,2019,12,7,0.8660254037844386,0.5000000000000001
2019-12-07 05:00:00,0.0025499222052543344,False,5,2019,12,7,0.9659258262890683,0.25881904510252074
2019-12-07 06:00:00,0.0025499222052543344,False,5,2019,12,7,1.0,6.123233995736766e-17
2019-12-07 07:00:00,0.0025499222052543344,False,5,2019,12,7,0.9659258262890683,-0.25881904510252063
2019-12-07 08:00:00,0.0025499222052543344,False,5,2019,12,7,0.8660254037844387,-0.4999999999999998
2019-12-07 09:00:00,0.00679841466930557,False,5,2019,12,7,0.7071067811865476,-0.7071067811865475
2019-12-07 10:00:00,0.005502111521140834,False,5,2019,12,7,0.49999999999999994,-0.8660254037844387
2019-12-07 11:00:00,0.009695541829247754,False,5,2019,12,7,0.258819045102521,-0.9659258262890682
2019-12-07 12:00:00,0.016775383914394294,False,5,2019,12,7,1.2246467991473532e-16,-1.0
2019-12-07 13:00:00,0.013071459341099219,False,5,2019,12,7,-0.2588190451025208,-0.9659258262890683
2019-12-07 14:00:00,0.011477032873186644,False,5,2019,12,7,-0.4999999999999997,-0.8660254037844388
2019-12-07 15:00:00,0.007804464760781463,False,5,2019,12,7,-0.7071067811865471,-0.7071067811865479
2019-12-07 16:00:00,0.010913455954261,False,5,2019,12,7,-0.8660254037844385,-0.5000000000000004
2019-12-07 17:00:00,0.01945602297005348,False,5,2019,12,7,-0.9659258262890683,-0.25881904510252063
2019-12-07 18:00:00,0.022443466990780304,False,5,2019,12,7,-1.0,-1.8369701987210297e-16
2019-12-07 19:00:00,0.012211348754418297,False,5,2019,12,7,-0.9659258262890684,0.2588190451025203
2019-12-07 20:00:00,0.010303259843586404,False,5,2019,12,7,-0.8660254037844386,0.5000000000000001
2019-12-07 21:00:00,0.009333569302064401,False,5,2019,12,7,-0.7071067811865477,0.7071067811865474
2019-12-07 22:00:00,0.006397434621138544,False,5,2019,12,7,-0.5000000000000004,0.8660254037844384
2019-12-07 23:00:00,0.003131247500002726,False,5,2019,12,7,-0.25881904510252157,0.9659258262890681
2019-12-08 00:00:00,0.0019667830262699144,False,6,2019,12,8,0.0,1.0
2019-12-08 01:00:00,0.0019667830262699144,False,6,2019,12,8,0.25881904510252074,0.9659258262890683
2019-12-08 02:00:00,0.0019667830262699144,False,6,2019,12,8,0.49999999999999994,0.8660254037844387
2019-12-08 03:00:00,0.0019667830262699144,False,6,2019,12,8,0.7071067811865476,0.7071067811865476
2019-12-08 04:00:00,0.0019667830262699144,False,6,2019,12,8,0.8660254037844386,0.5000000000000001
2019-12-08 05:00:00,0.0019667830262699144,False,6,2019,12,8,0.9659258262890683,0.25881904510252074
2019-12-08 06:00:00,0.0019667830262699144,False,6,2019,12,8,1.0,6.123233995736766e-17
2019-12-08 07:00:00,0.0019667830262699144,False,6,2019,12,8,0.9659258262890683,-0.25881904510252063
2019-12-08 08:00:00,0.003756977201114499,False,6,2019,12,8,0.8660254037844387,-0.4999999999999998
2019-12-08 09:00:00,0.0071169641506732256,False,6,2019,12,8,0.7071067811865476,-0.7071067811865475
2019-12-08 10:00:00,0.005811420112671804,False,6,2019,12,8,0.49999999999999994,-0.8660254037844387
2019-12-08 11:00:00,0.007336442520039425,False,6,2019,12,8,0.258819045102521,-0.9659258262890682
2019-12-08 12:00:00,0.008649066324504141,False,6,2019,12,8,1.2246467991473532e-16,-1.0
2019-12-08 13:00:00,0.007030491368134689,False,6,2019,12,8,-0.2588190451025208,-0.9659258262890683
2019-12-08 14:00:00,0.007760200478550452,False,6,2019,12,8,-0.4999999999999997,-0.8660254037844388
2019-12-08 15:00:00,0.004456450895409549,False,6,2019,12,8,-0.7071067811865471,-0.7071067811865479
2019-12-08 16:00:00,0.003735249153073142,False,6,2019,12,8,-0.8660254037844385,-0.5000000000000004
2019-12-08 17:00:00,0.005964968916069556,False,6,2019,12,8,-0.9659258262890683,-0.25881904510252063
2019-12-08 18:00:00,0.01221175341771067,False,6,2019,12,8,-1.0,-1.8369701987210297e-16
2019-12-08 19:00:00,0.009900396959394684,False,6,2019,12,8,-0.9659258262890684,0.2588190451025203
2019-12-08 20:00:00,0.00323772429355251,False,6,2019,12,8,-0.8660254037844386,0.5000000000000001
2019-12-08 21:00:00,0.0019667830262699144,False,6,2019,12,8,-0.7071067811865477,0.7071067811865474
2019-12-08 22:00:00,0.0019667830262699144,False,6,2019,12,8,-0.5000000000000004,0.8660254037844384
2019-12-08 23:00:00,0.0003868006618330832,False,6,2019,12,8,-0.25881904510252157,0.9659258262890681
